,Patient,Model,Dipole,Dist_mm,Angle_deg,Residual_Variance,Is_Grid,Grid_eq_Source,Total_AMR_steps
203,198451,SimNIBS7_headreco,dip4,2.02690693426083,26.0021606217897,0.002958797737252,0,1,9
204,198451,german7_headreco,dip1,2.67184420078288,9.97439479204894,0.0005949537525159,0,1,6
205,198451,german7_headreco,dip2,4.34103218701119,13.5005725643228,0.0009980531771755,1,1,2
206,198451,german7,dip1,3.08839837230411,5.83077721904265,0.0003234370537986,1,1,6
207,198451,swiss7_headreco,dip2,3.3686637554787,1.21759580285929,0.0004454080687094,0,1,2
208,198451,swiss7_headreco,dip3,1.19803411976317,8.99848367731648,0.00036006887543,0,1,2
209,198451,swiss7,dip4,1.69317449499376,11.1958954958306,0.0015249925086342,1,1,7
210,198451,german7_headreco,dip3,2.23441718862132,24.7205455261422,0.000802742179741,0,1,5
211,198451,SimNIBS7,dip4,4.29476989397531,21.1713923513063,0.0038997800151541,1,1,9
212,198451,swiss7_headreco,dip1,3.32991119485536,7.42270863099547,0.0005051897513232,1,1,5
213,198451,SimNIBS7_headreco,dip1,2.593119874465,9.95407458660003,0.0006364079170261,1,1,6
214,198451,german7_headreco,dip4,2.17998500585461,25.3751206331888,0.0028393685204713,0,1,8
215,198451,swiss7,dip3,1.82385389633338,6.87119621641884,0.0008111787182116,1,1,3
216,110411,german7,dip4,4.30558995775215,16.5902018939723,0.0030567705549563,1,1,6
217,110411,german7_headreco,dip3,4.13295517742856,15.5000380350115,0.001884288135197,1,1,7
218,110411,swiss7,dip4,2.66178945827345,8.74507772772744,0.0017808254713368,0,1,6
219,110411,german7,dip2,4.15102150392867,14.9476437218302,0.0004915222333383,1,1,4
220,110411,SimNIBS7_headreco,dip2,5.07289072617051,6.45173660697339,0.0009748146519006,1,1,2
221,110411,german7,dip1,5.89037230535038,15.4947720550002,0.000315441856639,1,1,11
222,110411,swiss7,dip1,3.95193028028691,4.24507058678578,0.0003874766433804,1,1,7
223,110411,SimNIBS7_headreco,dip4,12.7791442598392,137.619903068197,0.0047074482445497,0,1,30
224,110411,swiss7_headreco,dip4,9.86019891756369,68.7773589371995,0.0026389762413767,0,1,30
225,110411,SimNIBS7_headreco,dip3,4.07176742982122,15.1678632705801,0.0020194734072667,0,1,9
226,110411,SimNIBS7_headreco,dip1,6.98167900612088,9.40016897003585,0.0004783487899018,1,1,6
227,110411,swiss7,dip3,3.05380649874594,8.16064259253264,0.0005611886297619,0,1,7
228,110411,SimNIBS7,dip3,3.28975264349877,13.764656745617,0.0008567118488831,1,1,8
229,110411,SimNIBS7,dip4,4.80760604882951,16.7094177953214,0.0034314403150209,0,1,6
230,110411,SimNIBS7,dip1,5.86072854109674,14.4768229073595,0.0003536031571048,0,1,11
231,110411,swiss7_headreco,dip3,2.2441055528836,6.41645841098804,0.0006913713605211,1,1,7
232,110411,german7_headreco,dip2,4.33622789422864,9.92782423976996,0.0012477947314268,1,1,5
233,110411,german7_headreco,dip1,7.15597256933191,7.24846095902792,0.0005062970431544,1,1,6
234,110411,german7,dip3,3.78619274315151,14.0697525379083,0.0007517268251367,0,1,8
235,110411,german7_headreco,dip4,14.6225803860654,138.32720582701,0.0040689241612336,1,1,30
236,110411,swiss7_headreco,dip2,3.15714933029588,5.20276419985151,0.0009061162398385,0,1,2
237,110411,SimNIBS7,dip2,4.15775199307712,15.284942284017,0.0004999201138548,1,1,4
238,110411,swiss7,dip2,3.02558058668709,9.15388134190349,0.0004564216034697,0,1,2
239,110411,swiss7_headreco,dip1,5.53203147415506,3.87313790630564,0.0006330962269317,1,1,5
240,138534,SimNIBS7,dip2,3.79513445903435,4.59195846196579,0.0001757986516719,1,1,6
241,138534,swiss7,dip4,1.92947483087309,21.2285294650504,0.0018492303591791,1,1,9
242,138534,swiss7_headreco,dip1,5.00129897327472,1.20303394955002,0.0003601339117537,1,1,6
243,138534,german7_headreco,dip4,4.87212447309966,22.2103757357391,0.0016050943295692,0,1,3
244,138534,SimNIBS7_headreco,dip3,1.17683765389594,21.7025114478384,0.0009762164317535,1,1,10
245,138534,SimNIBS7,dip3,2.40319877378892,19.6652769437008,0.0008484104474871,0,1,5
246,138534,german7,dip3,2.29498684584498,19.7012776374995,0.0007810922202855,0,1,4
247,138534,swiss7_headreco,dip4,1.04492004608485,9.66758063972298,0.0005938922957045,0,1,2
248,138534,SimNIBS7,dip1,6.22016359319734,4.26405657394443,0.0005647826453389,1,1,8
249,138534,swiss7_headreco,dip3,2.07775280106474,7.93769958671126,0.0005211279749087,0,1,6
250,138534,swiss7,dip2,3.98054531222292,5.54184881969073,0.0001981584423537,0,1,6
251,138534,SimNIBS7_headreco,dip1,5.23826021254806,1.67636926408488,0.0004733446102874,1,1,7
252,138534,swiss7_headreco,dip2,2.81335360606508,2.0570761135099,0.0004156808494062,1,1,6
253,138534,german7,dip1,6.37849282221652,8.96637375141327,0.0005411321302851,1,1,7
254,138534,german7,dip2,3.72081969404221,4.58191337920275,0.0001743290015828,0,1,6
255,138534,swiss7,dip1,4.51375162273833,6.20568008589504,0.0004149664628495,0,1,6
256,138534,SimNIBS7,dip4,4.03125105383186,25.2759634136013,0.0044795521151867,1,1,30
